{'dry_sand': 1, 'wet_sand': 2, 'garbel': 3}	
1	3599.99991953	-13699.3545499	-2809.4327473	0.240268116557	0.200181661012	
1	3599.99991953	-13697.0073711	-2808.40560578	0.240221767941	0.200108753715	
1	3599.99991953	-13694.6845339	-2807.56522206	0.240190841894	0.200049060286	
1	3599.99991953	-13689.5088439	-2806.11771534	0.240158007888	0.199946118596	
1	3599.99991953	-13686.0926578	-2804.38118258	0.240158007888	0.199895884105	
1	3599.99991953	-13677.4950195	-2801.99727381	0.240105095699	0.199726295127	
1	3599.99991953	-13670.5900832	-2799.37169551	0.240002056186	0.199539797506	
1	3599.99991953	-13667.3252581	-2798.70314654	0.240002056186	0.199492143197	
1	3599.99991953	-13664.235286	-2797.65186539	0.239966428416	0.199417433621	
1	3599.99991953	-13660.1235272	-2795.75900528	0.239957917907	0.199353048273	
1	3599.99991953	-13654.7807952	-2793.6218219	0.2398690124	0.199201245207	
1	3599.99991953	-13652.4124099	-2793.17706004	0.239872401912	0.199169508643	
1	3599.99991953	-13650.1088321	-2792.705766	0.239872401912	0.19913590268	
1	3599.99991953	-13647.8366553	-2792.11688502	0.239861832971	0.199093982213	
1	3599.99991953	-13642.7557289	-2789.40275178	0.239839931811	0.199005551829	
1	3599.99991953	-13636.7660289	-2787.62385902	0.239792659244	0.198878973788	
1	3599.99991953	-13630.1044934	-2785.74827849	0.239748811547	0.198745473178	
1	3599.99991953	-13624.2163542	-2783.09073803	0.239624671658	0.198556751842	
1	3599.99991953	-13619.9269142	-2782.36275586	0.239637331523	0.198504725213	
1	3599.99991953	-13615.3719528	-2781.16661283	0.239614639732	0.198419547994	
1	3599.99991953	-13611.84592	-2778.80185444	0.239572586791	0.198326907566	
1	3599.99991953	-13603.6417896	-2776.51608673	0.23952035021	0.198164154713	
1	3599.99991953	-13599.1750419	-2775.60441932	0.23952035021	0.19809908763	
1	3599.99991953	-13593.8033923	-2772.77911318	0.239449807285	0.197962539468	
1	3599.99991953	-13591.7968229	-2771.99264205	0.23941752863	0.197906636301	
1	3599.99991953	-13589.2115787	-2771.43441192	0.239414876925	0.1978668017	
1	3599.99991953	-13587.3103803	-2771.04667444	0.239414876925	0.197839119149	
1	3599.99991953	-13583.987117	-2770.39070562	0.239416742732	0.19779227193	
1	3599.99991953	-13582.1208349	-2768.10491843	0.239390783096	0.197743718243	
1	3599.99991953	-13581.9541962	-2768.07095663	0.239390783096	0.197741292131	
1	3599.99991953	-13581.6809673	-2768.03746456	0.239392683777	0.197738884124	
1	3599.99991953	-13578.5068465	-2767.39072803	0.239392698383	0.197692683417	
1	3599.99991953	-13575.4634961	-2766.28237669	0.239350877807	0.197613846485	
1	3599.99991953	-13574.4447199	-2766.1341392	0.239355964155	0.197603215569	
1	3599.99991953	-13574.2361226	-2765.3213719	0.239365956222	0.197608466484	
1	3599.99991953	-13573.3780095	-2764.88501455	0.23934354343	0.197577472705	
1	3599.99991953	-13568.5966626	-2763.91105844	0.23934354343	0.197507874228	
1	3599.99991953	-13560.6119647	-2761.69829915	0.239293255057	0.197350173098	
1	3599.99991953	-13555.213106	-2759.22321647	0.239175218466	0.197174293978	
1	3599.99991953	-13555.0568378	-2758.49208637	0.239175218466	0.197172009305	
1	3599.99991953	-13551.0072257	-2757.71409664	0.239179177008	0.197116365982	
1	3599.99991953	-13547.1936867	-2756.45991721	0.239138127384	0.197027072296	
1	3599.99991953	-13545.0844254	-2755.496162	0.239092221136	0.196958579223	
1	3599.99991953	-13536.9553613	-2753.80136789	0.239088690763	0.196837468304	
1	3599.99991953	-13529.131477	-2751.20641704	0.239002428268	0.196652725835	
1	3599.99991953	-13524.3408642	-2748.99299088	0.238934100229	0.19653642441	
1	3599.99991953	-13522.8716467	-2748.69435388	0.238934100229	0.196515073666	
1	3599.99991953	-13520.182108	-2747.83481053	0.238907185712	0.196453857287	
1	3599.99991953	-13516.2821383	-2746.88273929	0.238893465285	0.19638591003	
1	3599.99991953	-13514.5558618	-2746.31564214	0.238885600075	0.19634552895	
1	3599.99991953	-13512.5976909	-2744.43390892	0.238887556892	0.196318736525	
1	3599.99991953	-13509.827904	-2743.65604779	0.238869019163	0.196263264224	
1	3599.99991953	-13504.896823	-2742.09649519	0.238820949233	0.196152146678	
1	3599.99991953	-13500.4586061	-2740.39462833	0.23875196262	0.196031041166	
1	3599.99991953	-13493.4668397	-2737.85306477	0.238727905489	0.195909136553	
1	3599.99991953	-13489.4305558	-2737.03409421	0.238727905489	0.195850534498	
1	3599.99991953	-13486.1606395	-2735.64738187	0.238665527297	0.195751897007	
1	3599.99991953	-13483.5295141	-2735.15686346	0.238669254074	0.19571676225	
1	3599.99991953	-13481.2361416	-2734.69176138	0.238669263775	0.195683481335	
1	3599.99991953	-13479.1278824	-2734.14433073	0.238658928709	0.195644407097	
1	3599.99991953	-13477.4267159	-2732.36256142	0.238658016071	0.195619359578	
1	3599.99991953	-13472.2315473	-2730.56441583	0.238593703671	0.195491259589	
1	3599.99991953	-13467.9136388	-2729.34937139	0.238564349348	0.195404560099	
1	3599.99991953	-13460.4973115	-2727.8215988	0.23856220531	0.195295202193	
1	3599.99991953	-13447.6390164	-2722.75989706	0.238407135433	0.19499920896	
1	3599.99991953	-13435.9900055	-2719.04836782	0.238290021585	0.194734583597	
1	3599.99991953	-13425.4217942	-2715.95734309	0.238207520607	0.194514045032	
1	3599.99991953	-13418.639901	-2713.73234409	0.238133585178	0.194355442418	
1	3599.99991953	-13413.6124754	-2711.97041834	0.23806897126	0.194229909609	
1	3599.99991953	-13402.7925413	-2708.03941741	0.237987020218	0.194009184718	
1	3599.99991953	-13396.4511213	-2705.76403909	0.237900716384	0.193847068502	
1	3599.99991953	-13389.5277911	-2704.36569129	0.237900716384	0.193746887696	
1	3599.99991953	-13383.927322	-2701.63439587	0.237761667954	0.193552654739	
